timestamp,symbols_scanned,rows,alerts_sent,duplicates_blocked,errors,scan_interval_minutes,source
2026-06-15T17:03:08+00:00,2026-06-15T170306_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T17:08:11+00:00,2026-06-15T170808_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T17:13:14+00:00,2026-06-15T171311_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T17:18:19+00:00,2026-06-15T171814_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T17:23:22+00:00,2026-06-15T172319_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T17:28:25+00:00,2026-06-15T172822_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T17:33:30+00:00,2026-06-15T173325_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T17:38:33+00:00,2026-06-15T173830_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T17:43:36+00:00,2026-06-15T174333_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T17:48:39+00:00,2026-06-15T174836_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T17:53:42+00:00,2026-06-15T175339_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T17:58:45+00:00,2026-06-15T175842_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T18:03:51+00:00,2026-06-15T180345_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T18:08:56+00:00,2026-06-15T180851_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T18:14:00+00:00,2026-06-15T181356_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T18:19:03+00:00,2026-06-15T181900_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T18:24:10+00:00,2026-06-15T182403_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T18:29:16+00:00,2026-06-15T182910_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
